p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
CLIC3 0.00508057141952325 1.16771265773292 0.79 0.745 1 3 CLIC3
BIN1 0.0056484223063623 0.54450421985576 0.531 0.41 1 3 BIN1
ARL4C 0.00666533396194635 9.8619581895819 0.888 0.799 1 3 ARL4C
ADRB2 0.00674922224124324 0.488964339828788 0.399 0.29 1 3 ADRB2
ATXN71 0.00727886507852513 0.696202685701095 0.441 0.336 1 3 ATXN7
PAXX 0.00889013952363448 0.502855001761917 0.657 0.602 1 3 PAXX
ITGAL1 0.00912347587013266 1.24811908388998 0.594 0.497 1 3 ITGAL
SLC2A4RG 0.00944535650348926 0.54182252006111 0.252 0.164 1 3 SLC2A4RG
RSAD2 5.08288430723314e-106 26.9546906876719 0.734 0.075 1.27478738425407e-102 4 RSAD2
IFIT1 4.91296266529538e-93 9.0090191368253 0.891 0.169 1.23217103645608e-89 4 IFIT1
HERC5 6.64560186234181e-86 20.5342104562166 0.852 0.165 1.66671694707533e-82 4 HERC5
IFI6 4.03521076839359e-77 22.4049602798151 0.953 0.305 1.01203086071311e-73 4 IFI6
MX1 1.45989754778757e-75 22.0240271466152 0.891 0.224 3.66142304985122e-72 4 MX1
ISG15 1.06811001509624e-70 28.390623475752 0.992 0.499 2.67881991786136e-67 4 ISG15
IFIT31 1.84520520400106e-66 1.02864755347585 0.914 0.303 4.62777465163465e-63 4 IFIT3
OAS3 1.47829163579662e-64 5.71381295475158 0.562 0.074 3.70755542257793e-61 4 OAS3
EPSTI1 1.42530633245989e-55 9.22476670457197 0.898 0.317 3.5746682818094e-52 4 EPSTI1
XAF1 5.69768292824955e-52 7.69800185994372 0.984 0.572 1.42897887840499e-48 4 XAF1
OAS2 6.0696062228776e-50 4.48892397120786 0.828 0.257 1.5222572406977e-46 4 OAS2
OAS1 1.72986424973503e-47 3.99625773870524 0.32 0.026 4.33849953833547e-44 4 OAS1
IFI44L 2.17445551603533e-46 9.25558045111308 0.656 0.169 5.45353443421661e-43 4 IFI44L
SAMD9 6.18562722438162e-46 29.3640678541085 0.984 0.684 1.55135530787491e-42 4 SAMD9
EIF2AK21 6.72184147890395e-45 4.04157097373322 0.883 0.35 1.68583784290911e-41 4 EIF2AK2
IFITM1 9.13080160566918e-45 9.21342196754497 0.961 0.663 2.29000504270183e-41 4 IFITM1
IFIT2 4.00812285043578e-43 23.1670678169142 0.75 0.251 1.00523721088929e-39 4 IFIT2
IFI44 1.79927211037403e-42 5.34034856827032 0.5 0.093 4.51257445281807e-39 4 IFI44
MX2 6.15341965482815e-42 10.2266968802405 0.539 0.109 1.5432776494309e-38 4 MX2
ISG20 6.96286718518432e-41 11.8501565266037 0.867 0.383 1.74628709004423e-37 4 ISG20
PLSCR1 3.91678811151041e-40 11.7054300313972 0.633 0.164 9.8233045836681e-37 4 PLSCR1
PARP9 5.76751948718041e-39 3.35133085704694 0.703 0.213 1.44649388738485e-35 4 PARP9
SAMD9L 8.46769650426475e-38 6.3178111188683 0.844 0.364 2.1236982832696e-34 4 SAMD9L
DTX3L 1.96078715884069e-35 3.03102404979841 0.766 0.281 4.91765419437246e-32 4 DTX3L
IRF7 2.61737039411139e-35 18.7110926640971 0.82 0.352 6.56436494843136e-32 4 IRF7
UBE2L6 7.96161271894738e-32 4.33928756708201 0.812 0.393 1.996772469912e-28 4 UBE2L6
SP110 1.52249480603495e-30 6.91129960462963 0.859 0.547 3.81841697353566e-27 4 SP110
PARP14 1.94465098157371e-30 7.41497005709589 0.906 0.528 4.87718466178685e-27 4 PARP14
IFI35 2.3904396840231e-29 6.37404083513788 0.664 0.273 5.99522272752994e-26 4 IFI35
DDX60 4.52962204011245e-29 8.03807929635788 0.641 0.218 1.1360292076602e-25 4 DDX60
PALM2-AKAP2 7.7501294980821e-29 0.799559789279875 0.258 0.031 1.94373247811899e-25 4 PALM2-AKAP2
TNFSF10 1.24460975816136e-28 12.1561372426579 0.727 0.303 3.12148127346869e-25 4 TNFSF10
CD38 1.33828158042792e-28 5.06443777783153 0.562 0.182 3.35641020371323e-25 4 CD38
DDX60L 2.30283901899153e-28 6.08026880798401 0.539 0.173 5.77552025963076e-25 4 DDX60L
IFI16 4.88082810237936e-28 8.46529862724066 0.93 0.671 1.22411168807674e-24 4 IFI16
IFIH1 5.61492663795401e-28 6.83654168482032 0.578 0.187 1.40822360079886e-24 4 IFIH1
BST2 9.27432583611046e-27 8.63903149434924 0.914 0.687 2.3260009196965e-23 4 BST2
RTP4 4.12100195168057e-26 2.73644876392118 0.508 0.145 1.03354728948149e-22 4 RTP4
PPM1K 4.56881319805366e-26 3.49185906472215 0.797 0.372 1.14585835007186e-22 4 PPM1K
DDX58 1.99270250818497e-25 11.4690028758276 0.68 0.301 4.9976978905279e-22 4 DDX58
HSH2D 2.23733803838125e-25 4.10956628666215 0.672 0.279 5.61124380026019e-22 4 HSH2D
RNF213 4.86188413586677e-25 12.0671690055084 0.984 0.798 1.21936054127539e-21 4 RNF213
HERC6 5.15371505334864e-24 4.38522391231607 0.406 0.101 1.29255173537984e-20 4 HERC6
OASL 5.54932056177448e-24 3.81533108533355 0.742 0.4 1.39176959689304e-20 4 OASL
NMI 4.13367103884816e-22 6.90368344469297 0.688 0.33 1.03672469654312e-18 4 NMI
DRAP1 6.70799644104477e-22 0.99391751777718 0.953 0.728 1.68236550741403e-18 4 DRAP1
ZBP11 7.53014264351531e-22 2.42467077648519 0.602 0.236 1.88855977499364e-18 4 ZBP1
LGALS9 7.5638170828469e-22 2.14527190574349 0.297 0.06 1.897005324378e-18 4 LGALS9
SP100 2.72790179449332e-21 5.23965863941969 0.898 0.617 6.84157770058925e-18 4 SP100
HELZ2 6.6388591630565e-21 3.24542957513335 0.391 0.109 1.66502587809457e-17 4 HELZ2
TRIM22 3.18999436577813e-20 13.0101132309312 0.68 0.321 8.00050586937154e-17 4 TRIM22
PNPT11 2.63366086048411e-19 2.53997927525955 0.477 0.17 6.60522143809414e-16 4 PNPT1
IFIT51 7.66075987046826e-19 2.13907505261617 0.57 0.235 1.92131857551344e-15 4 IFIT5
IFITM3 2.19979925499271e-18 5.7262832141773 0.492 0.184 5.51709653152171e-15 4 IFITM3
STAT2 2.32513707298358e-18 1.44017469072921 0.461 0.16 5.83144377904282e-15 4 STAT2
N4BP11 5.43423511564693e-18 1.88828591362357 0.82 0.524 1.36290616700425e-14 4 N4BP1
GBP1 2.38276735897454e-17 11.5746288704735 0.461 0.165 5.97598053630815e-14 4 GBP1
SLFN5 2.62540281112943e-17 0.737672875405483 0.969 0.8 6.58451025031261e-14 4 SLFN5
GBP4 6.36239954239201e-17 3.76931775505599 0.758 0.431 1.59568980523192e-13 4 GBP4
CHST12 3.06516632807284e-16 3.50799287898169 0.93 0.735 7.68743715080667e-13 4 CHST12
TMEM140 6.00291724572499e-16 1.78566658760122 0.445 0.163 1.50553164522783e-12 4 TMEM140
TRIM38 9.48588956980718e-16 1.12186805781773 0.773 0.485 2.37906110410764e-12 4 TRIM38
TRANK1 5.6141029482574e-15 0.343478391068648 0.758 0.458 1.40801701942296e-11 4 TRANK1
LNPEP 2.0788615416905e-14 2.45070264517952 0.867 0.612 5.21378474655978e-11 4 LNPEP
SAMHD11 2.35890957886036e-14 1.89458398268292 0.562 0.262 5.91614522378179e-11 4 SAMHD1
ADAR 2.54265546492334e-14 3.60167702655059 0.789 0.525 6.37697990602773e-11 4 ADAR
CARD16 2.97706825232478e-14 4.10105890549777 0.727 0.402 7.46648717683055e-11 4 CARD16
FBXO6 1.69273973433885e-12 1.62172418307534 0.328 0.11 4.24539125372183e-09 4 FBXO6
PARP10 5.12832451956753e-12 1.91902846007269 0.422 0.181 1.28618378950754e-08 4 PARP10
PARP12 1.70167786338042e-11 1.73921478597723 0.406 0.171 4.26780808135809e-08 4 PARP12
AC083862.3 4.23725633194443e-11 1.847928338862 0.328 0.122 1.06270388805166e-07 4 AC083862.3
TMEM123 5.2178504375632e-11 2.61231001581927 0.773 0.52 1.30863688974085e-07 4 TMEM123
AC008875.31 1.66653128489453e-09 1.29767475234229 0.789 0.548 4.17966046251547e-06 4 AC008875.3
TRIM21 1.87660890092306e-09 2.5790224892371 0.352 0.152 4.70653512351505e-06 4 TRIM21
TYMP1 4.84960756949432e-09 1.08277005160997 0.367 0.165 1.21628157842917e-05 4 TYMP
PLAAT4 5.88434887849177e-09 8.01304702699021 0.938 0.794 1.47579469872574e-05 4 PLAAT4
APOL31 7.00031057953506e-09 1.37728755668459 0.5 0.282 1.75567789334739e-05 4 APOL3
SBK1 1.01777065842603e-08 1.86572335463265 0.273 0.106 2.55256881133248e-05 4 SBK1
ALOX5AP 1.68154610577642e-08 4.94591986581224 0.734 0.521 4.21731763328726e-05 4 ALOX5AP
TRIM56 1.45050134829722e-07 1.71034672397905 0.727 0.535 0.000363785738152942 4 TRIM56
GIMAP7 2.38641199412468e-07 2.29135827980316 0.961 0.797 0.000598512128126469 4 GIMAP7
IRF91 3.44050481164929e-07 0.907216652942378 0.586 0.377 0.000862878606761641 4 IRF9
PRKD2 1.14818698936204e-06 1.45226774925333 0.266 0.117 0.00287965296932001 4 PRKD2
CHMP51 1.1052045805966e-05 2.24158464452545 0.539 0.372 0.0277185308813627 4 CHMP5
RESF1 1.2700306494974e-05 0.678892775566051 0.555 0.365 0.0318523686893948 4 RESF1
UTRN 2.29480613365657e-05 3.25570873984847 0.773 0.598 0.0575537378321067 4 UTRN
ZNFX11 3.74695596215357e-05 1.74137703424612 0.289 0.157 0.0939736555308116 4 ZNFX1
GIMAP21 4.29128220465257e-05 1.16990149844096 0.578 0.395 0.107625357692686 4 GIMAP2
PARP8 7.73986744820491e-05 1.39143184547132 0.578 0.412 0.194115875600979 4 PARP8
ATP10A 0.000154359861586749 1.62307181894272 0.273 0.143 0.387134532859565 4 ATP10A
EVL1 0.000157382844609908 1.76581736027785 0.742 0.594 0.394716174281648 4 EVL
HCLS11 0.000158143213952117 0.875607883883472 0.625 0.498 0.396623180591909 4 HCLS1
PYHIN1 0.000166501148454544 1.52546461374072 0.656 0.539 0.417584880323996 4 PYHIN1
WIPF1 0.000186773708596055 4.43722572936768 0.812 0.692 0.468428461158907 4 WIPF1
DENND2D1 0.000195681051537034 1.30688199462974 0.539 0.375 0.49076807725488 4 DENND2D
ZNF1071 0.00029352743224426 0.595065850066261 0.297 0.17 0.736166800068603 4 ZNF107
LYST1 0.000299580024717696 2.52926440578985 0.711 0.552 0.751346701991981 4 LYST
CEBPD 0.000408305457327747 9.04897519365167 0.758 0.592 1 4 CEBPD
ABI31 0.000424102140625312 1.3833283137084 0.594 0.423 1 4 ABI3
C5orf561 0.000476625702963213 0.626604692824081 0.375 0.241 1 4 C5orf56
AKR1C31 0.00067157828808099 0.907018060164689 0.367 0.23 1 4 AKR1C3
LPGAT1 0.000717472288799114 1.21338244957707 0.602 0.456 1 4 LPGAT1
MORC3 0.0009299354397314 2.50188863929215 0.516 0.364 1 4 MORC3
GBP3 0.00112191759929422 1.05380630163554 0.297 0.184 1 4 GBP3
CD2472 0.00116491530525754 0.341823046628026 0.922 0.838 1 4 CD247
STOM1 0.00117028462116325 0.703461736810618 0.422 0.286 1 4 STOM
UBE2V21 0.00117742451439784 0.522238208803778 0.391 0.257 1 4 UBE2V2
STK17A2 0.00121149838550885 0.994336125728649 0.602 0.464 1 4 STK17A
CLIC31 0.00168451820192739 1.37307339733371 0.852 0.74 1 4 CLIC3
KLHL6 0.00177033053485938 1.0123933192249 0.398 0.281 1 4 KLHL6
JUN1 0.00213172399555001 0.529755350122731 0.719 0.634 1 4 JUN
TOMM221 0.0021519610454759 0.318962947589524 0.219 0.357 1 4 TOMM22
TFDP21 0.0035233724927886 0.445280656581628 0.461 0.348 1 4 TFDP2
PYCARD 0.0035418423947719 0.532715743265852 0.453 0.34 1 4 PYCARD
R3HDM2 0.00428866004495337 0.504698725441955 0.438 0.33 1 4 R3HDM2
IRF3 0.00458793043516035 1.07062515905234 0.469 0.364 1 4 IRF3
LBH1 0.00492863983857292 0.318711347088327 0.438 0.32 1 4 LBH
CHST21 0.00493529037077421 0.83625061362424 0.375 0.268 1 4 CHST2
LASP1 0.00682373057624646 0.305666715888457 0.594 0.485 1 4 LASP1
PRDM1 0.00810984226530212 2.57979948361236 0.336 0.237 1 4 PRDM1
HIGD1A1 0.00848203636312046 0.841040721008799 0.273 0.179 1 4 HIGD1A
CDKN2D 0.00956317934241217 1.60468284298658 0.43 0.334 1 4 CDKN2D
IL7R 3.18715575966974e-120 43.6581694408761 0.783 0.067 7.99338664525171e-117 5 IL7R
CCR7 1.83017235653609e-77 5.08818834840572 0.426 0.021 4.59007227019251e-74 5 CCR7
CAPG 3.57348384983193e-70 5.38942806046504 0.365 0.017 8.96229749537848e-67 5 CAPG
SELL 2.70279615940144e-51 12.1297833828885 0.626 0.121 6.77861276777881e-48 5 SELL
KIT 2.19318685294303e-49 10.3106668686516 0.261 0.012 5.50051262718111e-46 5 KIT
TPT1 2.56008723195872e-45 169.040730014803 1 0.994 6.42069877775246e-42 5 TPT1
RPL11 1.41325185048646e-43 74.282238518793 1 0.989 3.54443564102005e-40 5 RPL11
RPS2 6.02722951043746e-43 82.4957168501017 1 0.986 1.51162916121771e-39 5 RPS2
RPL34 2.28867966562361e-42 163.729150794785 1 0.991 5.74000860138401e-39 5 RPL34
FXYD5 4.50815738733814e-42 15.349224109665 0.948 0.579 1.1306458727444e-38 5 FXYD5
RPL32 8.47496843142978e-42 169.498794943922 1 0.991 2.12552208260259e-38 5 RPL32
RPS18 3.13281969282029e-41 119.005807576369 1 0.988 7.85711178959328e-38 5 RPS18
MFGE8 6.60956853244966e-40 4.93233264785298 0.417 0.061 1.65767978793837e-36 5 MFGE8
RPL13 2.05034895044255e-39 13.691674075632 1 0.962 5.14227516770992e-36 5 RPL13
RPS27 1.97963981856529e-38 72.7600699065063 1 0.992 4.96493666496174e-35 5 RPS27
RPL37 2.27640148436331e-38 94.480033282771 1 0.991 5.70921492278318e-35 5 RPL37
RPS15A 3.76794951758656e-38 127.496215416292 1 0.991 9.4500173901071e-35 5 RPS15A
RPLP1 6.184600068705e-38 100.250748103824 1 0.993 1.55109769723121e-34 5 RPLP1
RPL17 1.12621521470969e-36 3.59018037236615 1 0.991 2.8245477584919e-33 5 RPL17
RPL19 1.43058444766991e-36 62.7406770487936 1 0.988 3.58790579475614e-33 5 RPL19
RPL10A 1.39898515346088e-35 25.2312676855513 1 0.948 3.50865476487988e-32 5 RPL10A
RPS5 1.48879794423128e-35 31.0370864247792 1 0.954 3.73390524413205e-32 5 RPS5
RPS12 2.05426483861667e-34 48.3137919743178 1 0.991 5.15209621525061e-31 5 RPS12
RPL10 7.5665485546481e-34 81.495712418406 1 0.987 1.89769037750574e-30 5 RPL10
RPS24 8.22964046758392e-33 75.735101105456 1 0.988 2.06399382927005e-29 5 RPS24
RPL8 1.52553479633824e-32 26.6730384482282 1 0.949 3.82604126921631e-29 5 RPL8
RPL9 2.27434600304257e-32 19.4860104711852 1 0.976 5.70405977563078e-29 5 RPL9
RPL12 4.19067533462984e-32 48.3137236549452 1 0.97 1.05102137392516e-28 5 RPL12
RPS9 1.39008827414978e-31 25.2567906262822 1 0.949 3.48634139156765e-28 5 RPS9
RPL36 2.65901540897878e-31 42.5465363386941 1 0.978 6.66881064571878e-28 5 RPL36
RPS23 2.69627536158545e-31 49.7826063291788 1 0.968 6.7622586068563e-28 5 RPS23
RPL7A 5.27660891764318e-31 16.574459673253 1 0.988 1.32337351654491e-27 5 RPL7A
RPS14 1.65582117675028e-30 150.745074822109 1 0.991 4.15279951128971e-27 5 RPS14
RPS3A 1.08436878234807e-29 80.0530173771082 1 0.984 2.71959690612896e-26 5 RPS3A
RPL29 1.14073859169103e-29 52.6444403390218 1 0.99 2.86097238796111e-26 5 RPL29
LINC00996 1.28623730061895e-29 8.95364201048668 0.513 0.139 3.22588314995233e-26 5 LINC00996
RPL35A 1.29453321891695e-29 77.1691168635813 1 0.987 3.2466893130437e-26 5 RPL35A
EEF1G 1.68753976332506e-29 56.9660140343824 0.991 0.832 4.23234972641926e-26 5 EEF1G
RACK1 2.25570719572242e-29 43.9569378805175 0.991 0.852 5.65731364687184e-26 5 RACK1
RPS15 3.06565142885195e-29 31.0013949137799 1 0.991 7.68865378356068e-26 5 RPS15
RPS28 3.81095909252517e-29 72.6478220626292 1 0.987 9.55788540405313e-26 5 RPS28
RPS4X 5.26944650127818e-29 106.021528113109 0.991 0.966 1.32157718252057e-25 5 RPS4X
RPS21 6.75261625614562e-29 62.7402513287633 1 0.977 1.69355615704132e-25 5 RPS21
GAS5 1.35879419374367e-28 44.4119381654965 0.87 0.485 3.40785583790913e-25 5 GAS5
RPS13 2.44065965689241e-28 25.2568178658707 1 0.974 6.12117441948616e-25 5 RPS13
RPL24 6.97979218839162e-28 46.8712073606054 1 0.98 1.75053188084862e-24 5 RPL24
GZMK 1.26760217435577e-27 0.961118554884713 0.374 0.072 3.17914625328427e-24 5 GZMK
RPS27A 1.86540093613113e-27 45.4545212078441 1 0.994 4.67842554781688e-24 5 RPS27A
RPS6 2.39245187959965e-27 130.547343808221 1 0.989 6.00026931403593e-24 5 RPS6
RPL26 2.71302150373123e-27 55.0843292085614 1 0.98 6.80425793135792e-24 5 RPL26
RPL18 2.85319333461955e-27 61.2979818234097 1 0.986 7.15580888322583e-24 5 RPL18
RPS7 8.29323648184161e-27 41.1051257857682 1 0.988 2.07994370964587e-23 5 RPS7
RPS8 1.18293170822994e-26 56.9698971572183 1 0.952 2.96679272424069e-23 5 RPS8
RPL3 1.27198131711343e-26 98.3561773050816 1 0.988 3.19012914332048e-23 5 RPL3
THEM4 3.72328381576477e-26 3.22356000161836 0.47 0.118 9.33799580993804e-23 5 THEM4
RPL22 4.74699567973637e-26 31.9908046224894 0.991 0.878 1.19054651647788e-22 5 RPL22
EEF1A1 5.52732213324611e-26 38.2184239813297 1 0.967 1.38625239101812e-22 5 EEF1A1
RPL30 9.21925941427423e-26 33.3780115292339 1 0.968 2.31219026109998e-22 5 RPL30
RPS16 1.27261798855751e-25 0.704306239142909 1 0.976 3.19172591530223e-22 5 RPS16
RPL35 1.54068465105426e-25 25.230605804333 1 0.975 3.86403710484409e-22 5 RPL35
RPL39 3.11736630758764e-25 53.3838800306816 1 0.879 7.8183546994298e-22 5 RPL39
RPL5 3.2506148969211e-25 20.973697751585 1 0.96 8.15254216147813e-22 5 RPL5
SOX4 3.90818637351094e-25 20.6144537548413 0.383 0.084 9.80173142476544e-22 5 SOX4
RPL18A 1.18223370633268e-23 52.6417461004827 1 0.986 2.96504213548237e-20 5 RPL18A
RPLP0 1.43571629455058e-23 3.5901902738245 0.957 0.803 3.60077646673285e-20 5 RPLP0
NACA 2.93943224377827e-23 45.4302214323773 1 0.979 7.37209606739589e-20 5 NACA
RPL21 8.51352976436738e-23 2.21758195699238 1 0.989 2.13519326490334e-19 5 RPL21
RPL23A 2.54824631660918e-22 0.704793529142776 1 0.986 6.39100176205583e-19 5 RPL23A
RPS29 2.63659945128061e-22 27.9740195544844 1 0.95 6.61259142381177e-19 5 RPS29
RPL7 1.31050474084206e-21 19.4613184963577 0.983 0.933 3.2867458900319e-18 5 RPL7
TLE3 1.54188287815511e-21 3.27602958779228 0.47 0.139 3.86704225841301e-18 5 TLE3
SYPL1 2.71985613186045e-21 9.79856780712948 0.522 0.167 6.82139917870602e-18 5 SYPL1
EEF1B2 4.09491579494838e-21 82.4862722386454 0.983 0.855 1.02700488137305e-17 5 EEF1B2
RPL36A 4.28677162596921e-21 32.4394670754905 0.974 0.831 1.07512232379308e-17 5 RPL36A
CYSLTR1 1.22371658539371e-20 4.21852118455364 0.313 0.066 3.06908119616743e-17 5 CYSLTR1
RPS26 2.25237975633716e-20 18.0202084907517 0.983 0.952 5.64896842889359e-17 5 RPS26
RPS10 2.45524695867666e-20 13.7591639072478 0.991 0.865 6.15775937236107e-17 5 RPS10
HINT1 2.54230624496476e-20 22.7831905850063 0.948 0.852 6.37610406237161e-17 5 HINT1
RPL41 3.09431454343461e-20 8.3875135131813 0.974 0.889 7.760540874934e-17 5 RPL41
RPS11 1.97453053654835e-19 45.3582395507249 1 0.965 4.95212258566326e-16 5 RPS11
RPL14 2.63088409159715e-19 32.37447138016 1 0.987 6.59825730172564e-16 5 RPL14
RPS4Y1 5.96938796171062e-19 2.2326231623775 0.965 0.755 1.49712250079702e-15 5 RPS4Y1
BTF3 7.56326372822008e-19 34.1211902507508 0.991 0.9 1.8968665430376e-15 5 BTF3
LDHB 1.08857821789494e-18 20.8077914718319 0.687 0.375 2.73015417048052e-15 5 LDHB
FUT8 2.53880641247072e-18 3.55273903700195 0.252 0.048 6.36732648247656e-15 5 FUT8
RPL4 3.76819900681473e-18 22.1618113206307 0.983 0.866 9.45064310909134e-15 5 RPL4
PDCD4 8.21157918017724e-18 3.6706178701437 0.93 0.698 2.05946405838845e-14 5 PDCD4
RPL27 8.75507096523971e-18 2.15160433133659 1 0.947 2.19577179808212e-14 5 RPL27
KIR2DL4 3.71461496680572e-16 1.00695908051691 0.252 0.053 9.31625433674873e-13 5 KIR2DL4
CD2 4.51979616812298e-16 15.0139862836478 0.817 0.622 1.13356487896524e-12 5 CD2
NBDY 5.0259181716112e-16 2.07683816587834 0.443 0.154 1.26050027744009e-12 5 NBDY
UBA52 7.19758440853175e-16 8.65021322621361 0.991 0.929 1.80515416965976e-12 5 UBA52
TMEM14C 1.1143483446841e-15 2.87570416922909 0.443 0.155 2.79478564846772e-12 5 TMEM14C
RPL27A 1.1604334103568e-15 5.03287585339707 0.991 0.903 2.91036699317486e-12 5 RPL27A
NME21 1.58665398151661e-15 2.68604431131367 0.817 0.522 3.97932818564366e-12 5 NME2
TC2N1 2.26735272367677e-15 3.18643285911958 0.435 0.159 5.68652063098133e-12 5 TC2N
RPLP2 2.74829116941515e-15 7.99158667931364 1 0.975 6.89271425289319e-12 5 RPLP2
FAU 6.2126691535361e-15 15.100318971782 1 0.968 1.55813742370685e-11 5 FAU
SARAF 6.61207234085563e-15 2.22754309280291 0.974 0.838 1.65830774308659e-11 5 SARAF
RPL31 9.97695260588155e-15 29.3995784243423 0.957 0.838 2.50221971355509e-11 5 RPL31
CTSA 2.19472451231785e-14 4.2530374293351 0.487 0.201 5.50436907689317e-11 5 CTSA
SMDT1 8.59116069123577e-14 2.31662655567784 0.713 0.401 2.15466310136193e-10 5 SMDT1
EVA1B 9.92157391515927e-14 3.29873368456131 0.278 0.076 2.48833073792194e-10 5 EVA1B
NPM1 1.94834164972524e-13 7.84662881133781 0.939 0.814 4.88644085751089e-10 5 NPM1
RPS25 2.12927340176619e-13 23.0446995665863 0.983 0.835 5.3402176916296e-10 5 RPS25
FAM102A 2.75894297461118e-13 2.04838182034633 0.452 0.172 6.91942898032483e-10 5 FAM102A
CD521 3.11040935472411e-13 2.1113303401637 0.948 0.635 7.80090666164806e-10 5 CD52
TSPO 4.7931929331633e-13 0.610819548953072 0.626 0.329 1.20213278763736e-09 5 TSPO
EIF3E 6.24797191917236e-13 15.1093267491726 0.739 0.516 1.56699135732843e-09 5 EIF3E
LINC018711 7.3008267750514e-13 4.46687784468207 0.33 0.109 1.83104735518289e-09 5 LINC01871
TMEM1231 7.74088018810026e-13 3.33312130693077 0.757 0.523 1.94141275117554e-09 5 TMEM123
PRPF6 9.74926594642026e-13 3.40910974741925 0.6 0.323 2.4451158993622e-09 5 PRPF6
SNHG8 1.87604416600584e-12 4.03429868793648 0.452 0.185 4.70511876834264e-09 5 SNHG8
AGPAT5 2.91580566204359e-12 1.64403225925477 0.27 0.077 7.31284060040532e-09 5 AGPAT5
DDIT41 3.36991045761791e-12 4.9415202040624 0.478 0.224 8.45173542770572e-09 5 DDIT4
PFDN5 3.43366799855248e-12 9.49682258721333 0.965 0.922 8.61163934036963e-09 5 PFDN5
PEBP1 3.56678527814415e-12 1.25032994296171 0.591 0.313 8.94549747758553e-09 5 PEBP1
SLC25A36 4.24123954419778e-12 1.7777749812252 0.461 0.192 1.0637028776848e-08 5 SLC25A36
SMAD7 5.54945834879873e-12 14.2803186526277 0.304 0.644 1.39180415387872e-08 5 SMAD7
TRAF5 6.66027864803617e-12 1.70569068369065 0.383 0.143 1.67039788492747e-08 5 TRAF5
CD3E1 9.29305748354112e-12 0.995857489622876 0.626 0.312 2.33069881687211e-08 5 CD3E
GPR171 1.4358779656487e-11 1.26283172164502 0.339 0.118 3.60118193784695e-08 5 GPR171
CCNI 1.53746465812259e-11 16.1598135335188 0.957 0.835 3.85596136257146e-08 5 CCNI
KDSR 1.87176146033517e-11 2.02444726527284 0.287 0.09 4.69437774252062e-08 5 KDSR
MBOAT7 2.00628752876576e-11 4.10428140128522 0.287 0.091 5.03176912214452e-08 5 MBOAT7
RNF130 2.9760363708453e-11 10.2381876525953 0.27 0.084 7.46389921808001e-08 5 RNF130
IL12RB2 3.47305129750121e-11 1.74213064074742 0.278 0.088 8.71041265413302e-08 5 IL12RB2
ETFB 5.53088825047611e-11 2.05369846678661 0.426 0.186 1.38714677321941e-07 5 ETFB
RPS20 6.3206663481128e-11 38.7858066703656 0.974 0.909 1.58522312010669e-07 5 RPS20
NOP53 7.18839202121893e-11 2.04274703218646 0.696 0.422 1.80284871892171e-07 5 NOP53
TSTD1 9.78985881300898e-11 1.64401643111322 0.617 0.334 2.45529659030265e-07 5 TSTD1
RPL38 1.97963857486792e-10 13.8950266572611 0.939 0.804 4.96493354576874e-07 5 RPL38
EIF3H 2.5798371938938e-10 3.06930300000917 0.774 0.56 6.47023168228565e-07 5 EIF3H
P2RY10 2.78298577089581e-10 1.54260298241043 0.4 0.173 6.97972831340668e-07 5 P2RY10
GZMM1 2.85535609752854e-10 0.506351228091894 0.417 0.722 7.16123309260159e-07 5 GZMM
SEPTIN6 1.08635209612308e-09 0.603596067275733 0.617 0.339 2.72457105707668e-06 5 SEPTIN6
GOLIM4 2.5944651048958e-09 4.66403035266215 0.304 0.116 6.50691848307866e-06 5 GOLIM4
NT5DC1 3.09611363293753e-09 1.98573620895743 0.304 0.114 7.76505299140733e-06 5 NT5DC1
ARHGEF6 3.1753709600884e-09 2.05070452862548 0.391 0.17 7.9638303679017e-06 5 ARHGEF6
ICAM3 3.27626130352211e-09 1.18086175724651 0.539 0.275 8.21686334923345e-06 5 ICAM3
CAPN12 5.56567150369035e-09 1.50638343598071 0.339 0.139 1.39587041312554e-05 5 CAPN12
EIF4B 6.16670239430151e-09 6.58013957967884 0.8 0.589 1.54660896049082e-05 5 EIF4B
EIF3F 8.5813728768876e-09 5.27794026307548 0.783 0.673 2.15220831752341e-05 5 EIF3F
SLC25A39 9.47938049124666e-09 1.02076204483932 0.426 0.196 2.37742862720466e-05 5 SLC25A39
PLXNC1 1.09964691783158e-08 2.1522430831581 0.287 0.109 2.75791446992161e-05 5 PLXNC1
MTRNR2L8 1.1722531539767e-08 2.6956896487226 0.287 0.112 2.94001091017357e-05 5 MTRNR2L8
TRABD 1.31673922236355e-08 2.03675067513738 0.591 0.381 3.30238196968777e-05 5 TRABD
TOMM7 1.66449196272037e-08 5.24558895983912 0.957 0.897 4.17454584250269e-05 5 TOMM7
MZT2B 4.22707038890895e-08 3.19049761094276 0.739 0.534 0.000106014925353837 5 MZT2B
IMPDH2 4.8390519886619e-08 4.0399200156864 0.365 0.164 0.00012136342387564 5 IMPDH2
SNHG161 4.91948817056315e-08 0.754439837684625 0.33 0.139 0.000123380763317724 5 SNHG16
RGS10 5.6040269114098e-08 3.72095718614823 0.478 0.277 0.000140548994938158 5 RGS10
SEC11A1 5.89409350500171e-08 1.63273690580123 0.748 0.547 0.000147823865105443 5 SEC11A
